"","NZDT","Serial.Number","GPS.Heading","GPS.Speed","Heading","Latitude","Longitude","corrected_Heading","variation"
"2882",2020-10-16 16:31:03,"002-0005-00284",349,1.018076286,379.2103746,-37.5544962,175.4591742,19.2103746,30.2103746
"2883",2020-10-16 16:31:02,"002-0005-00284",358,0.700872336,27.02317729,-37.5545051,175.4591769,27.02317729,29.02317729
"2884",2020-10-16 16:31:00,"002-0005-00284",7,1.551940246,40.20434467,-37.5545177,175.4591772,40.20434467,33.20434467
"2885",2020-10-16 16:30:59,"002-0005-00284",3,0.502870242,33.30195994,-37.5545315,175.4591746,33.30195994,30.30195994
"2886",2020-10-16 16:30:57,"002-0005-00284",353,0.670217525,32.3782986,-37.5545491,175.4591735,32.3782986,39.3782986
"2887",2020-10-16 16:30:55,"002-0005-00284",353,1.106096803,33.7455035,-37.5545611,175.4591721,33.7455035,40.7455035
"2888",2020-10-16 16:30:54,"002-0005-00284",353,0.898331816,29.88024851,-37.5545705,175.459168,29.88024851,36.88024851
"2889",2020-10-16 16:30:53,"002-0005-00284",353,0.584371136,24.90502142,-37.5545785,175.4591666,24.90502142,31.90502142
"2890",2020-10-16 16:30:51,"002-0005-00284",353,1.177536524,26.83666126,-37.554589,175.4591671,26.83666126,33.83666126
"2891",2020-10-16 16:30:50,"002-0005-00284",353,0.734169672,24.23909301,-37.5545994,175.4591646,24.23909301,31.23909301
"2892",2020-10-16 16:30:49,"002-0005-00284",353,0.739375538,34.56953025,-37.554606,175.4591647,34.56953025,41.56953025
"2893",2020-10-16 16:30:48,"002-0005-00284",353,0.631780206,26.85380135,-37.5546126,175.4591657,26.85380135,33.85380135
"2894",2020-10-16 16:30:47,"002-0005-00284",353,0.691644472,40.71681675,-37.5546182,175.4591669,40.71681675,47.71681675
"2895",2020-10-16 16:30:46,"002-0005-00284",353,0.650322913,30.31336585,-37.5546244,175.4591675,30.31336585,37.31336585
"2896",2020-10-16 16:30:44,"002-0005-00284",355,1.161581555,27.4230416,-37.5546357,175.4591713,27.4230416,32.4230416
"2897",2020-10-16 16:30:43,"002-0005-00284",355,1.052408592,23.46636365,-37.5546456,175.4591755,23.46636365,28.46636365
"2898",2020-10-16 16:30:42,"002-0005-00284",358,0.475668055,31.37435966,-37.5546549,175.4591777,31.37435966,33.37435966
"2899",2020-10-16 16:30:40,"002-0005-00284",358,1.025916113,31.44646467,-37.5546634,175.4591789,31.44646467,33.44646467
"2900",2020-10-16 16:30:39,"002-0005-00284",0,0.990571498,26.30789214,-37.5546725,175.4591808,26.30789214,26.30789214
"2901",2020-10-16 16:30:38,"002-0005-00284",358,1.038959373,30.24323076,-37.5546814,175.4591804,30.24323076,32.24323076
"2902",2020-10-16 16:30:37,"002-0005-00284",356,1.590610973,28.79428699,-37.5546907,175.4591793,28.79428699,32.79428699
"2903",2020-10-16 16:30:36,"002-0005-00284",359,1.446014624,33.187986,-37.554705,175.4591794,33.187986,34.187986
"2904",2020-10-16 16:30:35,"002-0005-00284",3,0.400645036,32.52714041,-37.554718,175.4591793,32.52714041,29.52714041
"2905",2020-10-16 16:30:33,"002-0005-00284",3,0.956617066,32.05697249,-37.5547252,175.4591796,32.05697249,29.05697249
"2906",2020-10-16 16:30:32,"002-0005-00284",4,1.330832894,37.06770798,-37.5547338,175.4591795,37.06770798,33.06770798
"2907",2020-10-16 16:30:31,"002-0005-00284",4,1.401744671,34.71928175,-37.5547456,175.459177,34.71928175,30.71928175
"2908",2020-10-16 16:30:30,"002-0005-00284",4,0.489727811,23.98991929,-37.5547582,175.4591767,23.98991929,19.98991929
"2909",2020-10-16 16:30:28,"002-0005-00284",4,0.954629073,26.87776347,-37.5547755,175.459179,26.87776347,22.87776347
"2910",2020-10-16 16:30:27,"002-0005-00284",4,0.48392984,35.28174706,-37.554784,175.4591805,35.28174706,31.28174706
"2911",2020-10-16 16:30:25,"002-0005-00284",4,1.063395156,27.65213036,-37.5548022,175.459181,27.65213036,23.65213036
"2912",2020-10-16 16:30:24,"002-0005-00284",4,1.025916058,34.29776487,-37.5548115,175.4591838,34.29776487,30.29776487
"2913",2020-10-16 16:30:23,"002-0005-00284",4,0.975514999,33.03230553,-37.5548206,175.4591819,33.03230553,29.03230553
"2914",2020-10-16 16:30:22,"002-0005-00284",4,0.982388205,27.56814139,-37.5548293,175.4591833,27.56814139,23.56814139
"2915",2020-10-16 16:30:20,"002-0005-00284",4,0.495846573,24.99100594,-37.5548469,175.4591852,24.99100594,20.99100594
"2916",2020-10-16 16:30:18,"002-0005-00284",4,0.858096638,29.44369935,-37.5548554,175.4591886,29.44369935,25.44369935
"2917",2020-10-16 16:30:17,"002-0005-00284",4,1.058478441,36.64836444,-37.5548631,175.4591892,36.64836444,32.64836444
"2918",2020-10-16 16:30:16,"002-0005-00284",4,1.524484187,31.57229095,-37.5548726,175.4591899,31.57229095,27.57229095
"2919",2020-10-16 16:30:15,"002-0005-00284",3,0.983600143,41.25782447,-37.5548863,175.4591904,41.25782447,38.25782447
"2920",2020-10-16 16:30:14,"002-0005-00284",3,0.883566178,44.14704242,-37.5548951,175.4591915,44.14704242,41.14704242
"2921",2020-10-16 16:30:13,"002-0005-00284",3,0.97169487,37.18676833,-37.5549029,175.4591896,37.18676833,34.18676833
"2922",2020-10-16 16:30:12,"002-0005-00284",3,0.922894652,27.76693766,-37.5549116,175.4591906,27.76693766,24.76693766
"2923",2020-10-16 16:30:11,"002-0005-00284",3,1.079252508,29.68744398,-37.5549198,175.4591922,29.68744398,26.68744398
"2924",2020-10-16 16:30:10,"002-0005-00284",3,1.446723194,32.12510111,-37.5549295,175.4591919,32.12510111,29.12510111
"2925",2020-10-16 16:30:09,"002-0005-00284",3,0.428234858,25.77471624,-37.5549424,175.4591898,25.77471624,22.77471624
"2926",2020-10-16 16:30:07,"002-0005-00284",6,1.350737047,31.09425236,-37.5549501,175.4591898,31.09425236,25.09425236
"2927",2020-10-16 16:30:06,"002-0005-00284",4,0.961704963,36.01264228,-37.5549622,175.4591885,36.01264228,32.01264228
"2928",2020-10-16 16:30:05,"002-0005-00284",358,0.925261617,39.03556108,-37.5549707,175.4591865,39.03556108,41.03556108
"2929",2020-10-16 16:30:04,"002-0005-00284",358,0.424137398,34.43920645,-37.554979,175.4591858,34.43920645,36.43920645
"2930",2020-10-16 16:30:02,"002-0005-00284",358,0.879112401,33.45120873,-37.5549866,175.459185,33.45120873,35.45120873
"2931",2020-10-16 16:30:01,"002-0005-00284",0,0.946108997,34.60975861,-37.5549945,175.4591847,34.60975861,34.60975861
"2932",2020-10-16 16:30:00,"002-0005-00284",358,0.946108997,30.95117519,-37.555003,175.4591843,30.95117519,32.95117519
"2933",2020-10-16 16:29:59,"002-0005-00284",5,0.853056871,39.54845753,-37.5550189,175.4591846,39.54845753,34.54845753
"2934",2020-10-16 16:29:58,"002-0005-00284",5,0.435601124,33.53281215,-37.5550265,175.4591833,33.53281215,28.53281215
"2935",2020-10-16 16:29:56,"002-0005-00284",5,0.802594456,31.46589039,-37.5550343,175.4591842,31.46589039,26.46589039
"2936",2020-10-16 16:29:55,"002-0005-00284",5,0.976666003,39.90438046,-37.5550415,175.4591848,39.90438046,34.90438046
"2937",2020-10-16 16:29:54,"002-0005-00284",2,0.991861318,34.85629368,-37.5550502,175.4591833,34.85629368,32.85629368
"2938",2020-10-16 16:29:53,"002-0005-00284",6,1.0138194,31.88120764,-37.5550591,175.4591826,31.88120764,25.88120764
"2939",2020-10-16 16:29:52,"002-0005-00284",4,1.132215319,41.06570271,-37.5550679,175.4591796,41.06570271,37.06570271
"2940",2020-10-16 16:29:51,"002-0005-00284",6,1.034774467,34.54965306,-37.555078,175.459178,34.54965306,28.54965306
"2941",2020-10-16 16:29:50,"002-0005-00284",6,0.91635356,27.27445302,-37.5550873,175.4591777,27.27445302,21.27445302
"2942",2020-10-16 16:29:49,"002-0005-00284",6,1.062861581,36.10371756,-37.5550954,175.4591796,36.10371756,30.10371756
"2943",2020-10-16 16:29:48,"002-0005-00284",6,0.550869064,30.39900653,-37.5551152,175.4591791,30.39900653,24.39900653
"2944",2020-10-16 16:29:46,"002-0005-00284",6,0.67299806,30.11980224,-37.5551328,175.4591803,30.11980224,24.11980224
"2945",2020-10-16 16:29:44,"002-0005-00284",6,0.985488931,27.32331552,-37.5551449,175.4591805,27.32331552,21.32331552
"2946",2020-10-16 16:29:43,"002-0005-00284",6,1.413304361,26.80000804,-37.5551537,175.4591818,26.80000804,20.80000804
"2947",2020-10-16 16:29:42,"002-0005-00284",6,0.912466842,29.42281269,-37.5551664,175.4591813,29.42281269,23.42281269
"2948",2020-10-16 16:29:41,"002-0005-00284",9,0.990195211,39.55279818,-37.5551746,175.4591816,39.55279818,30.55279818
"2949",2020-10-16 16:29:40,"002-0005-00284",11,0.432660876,44.81445516,-37.5551834,175.4591799,44.81445516,33.81445516
"2950",2020-10-16 16:29:38,"002-0005-00284",357,0.958033488,30.78754909,-37.5551991,175.4591773,30.78754909,33.78754909
"2951",2020-10-16 16:29:37,"002-0005-00284",0,0.750917468,31.07822887,-37.5552077,175.4591779,31.07822887,31.07822887
"2952",2020-10-16 16:29:35,"002-0005-00284",2,1.047929204,37.38826839,-37.5552212,175.4591776,37.38826839,35.38826839
"2953",2020-10-16 16:29:34,"002-0005-00284",359,1.543127681,45.64216755,-37.5552306,175.4591768,45.64216755,46.64216755
"2954",2020-10-16 16:29:33,"002-0005-00284",354,0.467911077,33.0512735,-37.5552444,175.459175,33.0512735,39.0512735
"2955",2020-10-16 16:29:31,"002-0005-00284",356,1.001416745,20.48234553,-37.5552528,175.4591756,20.48234553,24.48234553
"2956",2020-10-16 16:29:30,"002-0005-00284",1,0.542490427,34.07336117,-37.5552713,175.4591753,34.07336117,33.07336117
"2957",2020-10-16 16:29:28,"002-0005-00284",7,0.946238137,34.09293901,-37.555281,175.459174,34.09293901,27.09293901
"2958",2020-10-16 16:29:27,"002-0005-00284",4,0.947459341,44.21726808,-37.5552894,175.4591723,44.21726808,40.21726808
"2959",2020-10-16 16:29:26,"002-0005-00284",9,1.149751759,24.7979387,-37.5553077,175.4591706,24.7979387,15.7979387
"2960",2020-10-16 16:29:25,"002-0005-00284",5,0.612333774,31.82392515,-37.555318,175.4591695,31.82392515,26.82392515
"2961",2020-10-16 16:29:23,"002-0005-00284",7,0.964482043,37.74601583,-37.5553381,175.4591701,37.74601583,30.74601583
"2962",2020-10-16 16:29:22,"002-0005-00284",7,0.60078621,37.34084795,-37.5553467,175.4591687,37.34084795,30.34084795
"2963",2020-10-16 16:29:20,"002-0005-00284",7,1.866470303,23.67844407,-37.5553575,175.459169,23.67844407,16.67844407
"2964",2020-10-16 16:29:19,"002-0005-00284",7,0.802192156,29.61248239,-37.5553741,175.4591721,29.61248239,22.61248239
"2965",2020-10-16 16:29:18,"002-0005-00284",7,0.437431008,25.49986473,-37.5553812,175.4591737,25.49986473,18.49986473
"2966",2020-10-16 16:29:16,"002-0005-00284",7,1.011561953,27.23147413,-37.5553959,175.4591789,27.23147413,20.23147413
"2967",2020-10-16 16:29:15,"002-0005-00284",7,1.032960983,21.14686186,-37.5554047,175.4591818,21.14686186,14.14686186
"2968",2020-10-16 16:29:14,"002-0005-00284",7,0.539120433,28.47658921,-37.5554139,175.4591834,28.47658921,21.47658921
"2969",2020-10-16 16:29:12,"002-0005-00284",15,1.074607859,29.619772,-37.5554337,175.4591811,29.619772,14.619772
"2970",2020-10-16 16:29:11,"002-0005-00284",17,1.082838919,34.91961456,-37.5554428,175.459177,34.91961456,17.91961456
"2971",2020-10-16 16:29:10,"002-0005-00284",13,0.855942351,49.25397731,-37.5554522,175.4591738,49.25397731,36.25397731
"2972",2020-10-16 16:29:09,"002-0005-00284",13,1.166610875,40.88754874,-37.5554588,175.4591688,40.88754874,27.88754874
"2973",2020-10-16 16:29:08,"002-0005-00284",15,0.548085483,41.96288902,-37.5554691,175.4591663,41.96288902,26.96288902
"2974",2020-10-16 16:29:06,"002-0005-00284",17,0.90160068,44.26553988,-37.5554871,175.4591608,44.26553988,27.26553988
"2975",2020-10-16 16:29:05,"002-0005-00284",8,0.990491331,42.58795362,-37.5554948,175.4591576,42.58795362,34.58795362
"2976",2020-10-16 16:29:04,"002-0005-00284",4,0.791495898,39.43501817,-37.5555035,175.4591552,39.43501817,35.43501817
"2977",2020-10-16 16:29:02,"002-0005-00284",4,0.911903356,38.96239346,-37.5555177,175.459154,38.96239346,34.96239346
"2978",2020-10-16 16:29:01,"002-0005-00284",5,1.454414921,35.24836521,-37.5555258,175.4591524,35.24836521,30.24836521
"2979",2020-10-16 16:29:00,"002-0005-00284",3,0.967739583,34.49810294,-37.5555387,175.4591497,34.49810294,31.49810294
"2980",2020-10-16 16:28:59,"002-0005-00284",3,1.067842681,29.58279744,-37.5555474,175.4591496,29.58279744,26.58279744
"2981",2020-10-16 16:28:58,"002-0005-00284",4,0.982772565,35.90760052,-37.555557,175.4591497,35.90760052,31.90760052
"2982",2020-10-16 16:28:57,"002-0005-00284",359,0.939334439,35.30929367,-37.5555658,175.4591487,35.30929367,36.30929367
"2983",2020-10-16 16:28:56,"002-0005-00284",2,0.937683231,30.02054609,-37.5555742,175.4591498,30.02054609,28.02054609
"2984",2020-10-16 16:28:55,"002-0005-00284",359,0.956617065,28.28404796,-37.5555826,175.4591489,28.28404796,29.28404796
"2985",2020-10-16 16:28:54,"002-0005-00284",353,1.028751735,27.47492142,-37.5555912,175.4591488,27.47492142,34.47492142
"2986",2020-10-16 16:28:53,"002-0005-00284",358,0.98548885,24.09310568,-37.5556004,175.45915,24.09310568,26.09310568
"2987",2020-10-16 16:28:52,"002-0005-00284",7,1.659660478,37.75924234,-37.5556092,175.4591513,37.75924234,30.75924234
"2988",2020-10-16 16:28:51,"002-0005-00284",14,0.988071822,41.96360885,-37.5556241,175.4591503,41.96360885,27.96360885
"2989",2020-10-16 16:28:50,"002-0005-00284",14,1.102808098,37.16431746,-37.5556324,175.4591463,37.16431746,23.16431746
"2990",2020-10-16 16:28:49,"002-0005-00284",14,0.950771824,35.66307724,-37.5556422,175.4591444,35.66307724,21.66307724
"2991",2020-10-16 16:28:48,"002-0005-00284",14,0.858439289,47.06224435,-37.5556506,175.4591424,47.06224435,33.06224435
"2992",2020-10-16 16:28:47,"002-0005-00284",14,0.694160466,39.2612334,-37.5556581,175.4591401,39.2612334,25.2612334
"2993",2020-10-16 16:28:46,"002-0005-00284",14,0.916646058,42.42075699,-37.5556643,175.4591392,42.42075699,28.42075699
"2994",2020-10-16 16:28:45,"002-0005-00284",11,0.404412562,48.50146044,-37.5556723,175.4591367,48.50146044,37.50146044
"2995",2020-10-16 16:28:43,"002-0005-00284",11,0.844397993,56.80247058,-37.5556792,175.4591338,56.80247058,45.80247058
"2996",2020-10-16 16:28:42,"002-0005-00284",7,1.570808941,49.88103916,-37.5556861,175.4591298,49.88103916,42.88103916
"2997",2020-10-16 16:28:41,"002-0005-00284",1,1.145667282,31.56655994,-37.5557002,175.4591288,31.56655994,30.56655994
"2998",2020-10-16 16:28:40,"002-0005-00284",357,1.54812303,28.16438679,-37.5557105,175.4591288,28.16438679,31.16438679
"2999",2020-10-16 16:28:39,"002-0005-00284",1,0.804763665,30.07022151,-37.5557244,175.4591297,30.07022151,29.07022151
"3000",2020-10-16 16:28:37,"002-0005-00284",357,0.990571479,29.1548745,-37.5557388,175.4591279,29.1548745,32.1548745
"3001",2020-10-16 16:28:36,"002-0005-00284",4,0.787725727,28.88228753,-37.5557477,175.4591283,28.88228753,24.88228753
"3002",2020-10-16 16:28:35,"002-0005-00284",353,0.801290059,27.11599045,-37.5557545,175.4591258,27.11599045,34.11599045
"3003",2020-10-16 16:28:34,"002-0005-00284",353,1.722182952,22.43886259,-37.5557617,175.4591255,22.43886259,29.43886259
"3004",2020-10-16 16:28:33,"002-0005-00284",4,0.602589078,25.54805443,-37.555777,175.4591285,25.54805443,21.54805443
"3005",2020-10-16 16:28:31,"002-0005-00284",3,1.548598425,33.17408697,-37.5557878,175.4591274,33.17408697,30.17408697
"3006",2020-10-16 16:28:30,"002-0005-00284",5,1.025734574,32.6833935,-37.5558017,175.4591264,32.6833935,27.6833935
"3007",2020-10-16 16:28:29,"002-0005-00284",8,0.998712084,30.18521343,-37.5558109,175.4591256,30.18521343,22.18521343
"3008",2020-10-16 16:28:28,"002-0005-00284",8,1.090940529,23.62761466,-37.5558198,175.4591271,23.62761466,15.62761466
"3009",2020-10-16 16:28:27,"002-0005-00284",8,1.084980761,31.52009133,-37.5558296,175.4591266,31.52009133,23.52009133
"3010",2020-10-16 16:28:26,"002-0005-00284",8,0.417691974,35.36180865,-37.5558393,175.4591253,35.36180865,27.36180865
"3011",2020-10-16 16:28:24,"002-0005-00284",4,1.07023561,30.18720344,-37.555856,175.4591229,30.18720344,26.18720344
"3012",2020-10-16 16:28:23,"002-0005-00284",1,1.003973849,27.30410477,-37.555865,175.4591186,27.30410477,26.30410477
"3013",2020-10-16 16:28:22,"002-0005-00284",1,0.826048978,27.08000903,-37.5558739,175.4591167,27.08000903,26.08000903
"3014",2020-10-16 16:28:21,"002-0005-00284",1,0.836496222,26.86414476,-37.5558811,175.4591144,26.86414476,25.86414476
"3015",2020-10-16 16:28:20,"002-0005-00284",1,0.84203556,25.22670155,-37.5558886,175.4591137,25.22670155,24.22670155
"3016",2020-10-16 16:28:19,"002-0005-00284",1,0.880403125,36.34314992,-37.5558961,175.4591124,36.34314992,35.34314992
"3017",2020-10-16 16:28:18,"002-0005-00284",1,0.692372196,24.89440493,-37.5559039,175.4591107,24.89440493,23.89440493
"3018",2020-10-16 16:28:17,"002-0005-00284",1,0.956617065,26.75194119,-37.5559101,175.4591114,26.75194119,25.75194119
"3019",2020-10-16 16:28:16,"002-0005-00284",1,1.18375841,21.69584259,-37.5559187,175.4591113,21.69584259,20.69584259
"3020",2020-10-16 16:28:15,"002-0005-00284",359,0.923375457,376.58561,-37.5559293,175.4591101,16.58561,17.58561
"3021",2020-10-16 16:28:14,"002-0005-00284",359,0.910585271,26.54527191,-37.5559376,175.4591099,26.54527191,27.54527191
"3022",2020-10-16 16:28:13,"002-0005-00284",359,0.920372215,378.0821443,-37.5559457,175.4591114,18.0821443,19.0821443
"3023",2020-10-16 16:28:12,"002-0005-00284",359,0.929279947,21.98327621,-37.5559539,175.4591128,21.98327621,22.98327621
"3024",2020-10-16 16:28:10,"002-0005-00284",355,1.001107199,24.08337753,-37.5559706,175.4591135,24.08337753,29.08337753
"3025",2020-10-16 16:28:09,"002-0005-00284",359,1.679593548,23.75749221,-37.5559796,175.4591134,23.75749221,24.75749221
"3026",2020-10-16 16:28:08,"002-0005-00284",10,1.148285839,32.85527233,-37.5559947,175.4591133,32.85527233,22.85527233
"3027",2020-10-16 16:28:07,"002-0005-00284",10,0.580184051,41.38266301,-37.5560048,175.4591106,41.38266301,31.38266301
"3028",2020-10-16 16:28:05,"002-0005-00284",5,1.213969924,32.98635316,-37.5560247,175.4591068,32.98635316,27.98635316
"3029",2020-10-16 16:28:04,"002-0005-00284",1,1.191753166,37.77811544,-37.5560356,175.4591061,37.77811544,36.77811544
"3030",2020-10-16 16:28:03,"002-0005-00284",0,1.413304345,38.52463647,-37.5560463,175.4591054,38.52463647,38.52463647
"3031",2020-10-16 16:28:02,"002-0005-00284",1,0.540110634,32.9498537,-37.556059,175.4591059,32.9498537,31.9498537
"3032",2020-10-16 16:28:00,"002-0005-00284",4,0.821276141,36.68883674,-37.5560797,175.4591056,36.68883674,32.68883674
"3033",2020-10-16 16:27:58,"002-0005-00284",4,1.066027846,33.59323805,-37.5560943,175.4591028,33.59323805,29.59323805
"3034",2020-10-16 16:27:57,"002-0005-00284",4,1.11316874,28.08902098,-37.5561038,175.4591012,28.08902098,24.08902098
"3035",2020-10-16 16:27:56,"002-0005-00284",3,1.33206685,29.78556618,-37.5561138,175.4591017,29.78556618,26.78556618
"3036",2020-10-16 16:27:55,"002-0005-00284",0,1.161602855,37.48490414,-37.5561257,175.4591,37.48490414,37.48490414
"3037",2020-10-16 16:27:54,"002-0005-00284",358,1.257020402,30.13724191,-37.5561361,175.4590988,30.13724191,32.13724191
"3038",2020-10-16 16:27:53,"002-0005-00284",2,1.002035528,26.44351965,-37.5561474,175.4590986,26.44351965,24.44351965
"3039",2020-10-16 16:27:51,"002-0005-00284",4,0.600329752,31.8776948,-37.5561753,175.4590977,31.8776948,27.8776948
"3040",2020-10-16 16:27:49,"002-0005-00284",5,1.700203253,41.23687023,-37.556186,175.4590959,41.23687023,36.23687023
"3041",2020-10-16 16:27:48,"002-0005-00284",2,1.262923945,39.0801999,-37.5562011,175.4590929,39.0801999,37.0801999
"3042",2020-10-16 16:27:47,"002-0005-00284",357,1.334757999,32.4040222,-37.5562124,175.4590915,32.4040222,35.4040222
"3043",2020-10-16 16:27:46,"002-0005-00284",358,2.033624301,32.86451353,-37.5562244,175.4590915,32.86451353,34.86451353
"3044",2020-10-16 16:27:45,"002-0005-00284",356,0.568108131,28.40836507,-37.5562426,175.4590937,28.40836507,32.40836507
"3045",2020-10-16 16:27:43,"002-0005-00284",1,1.626839581,28.64544078,-37.5562528,175.4590944,28.64544078,27.64544078
"3046",2020-10-16 16:27:42,"002-0005-00284",4,1.101175349,36.2412993,-37.5562674,175.4590933,36.2412993,32.2412993
"3047",2020-10-16 16:27:41,"002-0005-00284",7,1.190838987,43.83791352,-37.5562773,175.4590933,43.83791352,36.83791352
"3048",2020-10-16 16:27:40,"002-0005-00284",5,1.404836677,38.12795734,-37.5562879,175.4590914,38.12795734,33.12795734
"3049",2020-10-16 16:27:39,"002-0005-00284",2,1.04615311,35.44918991,-37.5563005,175.4590903,35.44918991,33.44918991
"3050",2020-10-16 16:27:38,"002-0005-00284",7,1.145554434,36.28938575,-37.5563099,175.4590907,36.28938575,29.28938575
"3051",2020-10-16 16:27:37,"002-0005-00284",5,1.091331074,32.14617934,-37.5563201,175.4590889,32.14617934,27.14617934
"3052",2020-10-16 16:27:36,"002-0005-00284",9,1.159114462,41.46051665,-37.5563299,175.4590883,41.46051665,32.46051665
"3053",2020-10-16 16:27:35,"002-0005-00284",12,1.072231788,43.36893978,-37.5563402,175.4590863,43.36893978,31.36893978
"3054",2020-10-16 16:27:34,"002-0005-00284",12,0.827012685,39.27880123,-37.5563496,175.4590836,39.27880123,27.27880123
"3055",2020-10-16 16:27:33,"002-0005-00284",5,0.813128293,50.09602114,-37.5563565,175.4590801,50.09602114,45.09602114
"3056",2020-10-16 16:27:32,"002-0005-00284",0,0.367084835,39.15731112,-37.5563636,175.4590779,39.15731112,39.15731112
"3057",2020-10-16 16:27:30,"002-0005-00284",0,0.802329722,47.86669026,-37.5563702,175.4590778,47.86669026,47.86669026
"3058",2020-10-16 16:27:29,"002-0005-00284",0,0.679414933,26.82284327,-37.5563772,175.4590756,26.82284327,26.82284327
"3059",2020-10-16 16:27:27,"002-0005-00284",0,0.601843695,22.39546248,-37.5563894,175.4590764,22.39546248,22.39546248
"3060",2020-10-16 16:27:26,"002-0005-00284",0,1.197112797,371.8997548,-37.5563943,175.4590793,11.8997548,11.8997548
"3061",2020-10-16 16:27:25,"002-0005-00284",14,0.443067627,33.97858216,-37.5564047,175.4590828,33.97858216,19.97858216
"3062",2020-10-16 16:27:23,"002-0005-00284",14,0.954588808,40.61997436,-37.5564206,175.4590841,40.61997436,26.61997436
"3063",2020-10-16 16:27:22,"002-0005-00284",6,0.981352325,37.11641585,-37.5564288,175.4590809,37.11641585,31.11641585
"3064",2020-10-16 16:27:21,"002-0005-00284",6,0.525901855,30.91810751,-37.5564376,175.4590801,30.91810751,24.91810751
"3065",2020-10-16 16:27:19,"002-0005-00284",8,1.158931642,30.83616386,-37.5564557,175.4590777,30.83616386,22.83616386
"3066",2020-10-16 16:27:18,"002-0005-00284",7,1.764866883,27.32611771,-37.5564661,175.4590769,27.32611771,20.32611771
"3067",2020-10-16 16:27:17,"002-0005-00284",353,0.742112487,28.75862715,-37.5564818,175.459074,28.75862715,35.75862715
"3068",2020-10-16 16:27:14,"002-0005-00284",355,1.114530231,53.79361917,-37.5565018,175.459075,53.79361917,58.79361917
"3069",2020-10-16 16:27:13,"002-0005-00284",355,0.953451038,44.41914922,-37.5565109,175.4590697,44.41914922,49.41914922
"3070",2020-10-16 16:27:12,"002-0005-00284",355,1.15539851,33.24708643,-37.5565194,175.4590711,33.24708643,38.24708643
"3071",2020-10-16 16:27:11,"002-0005-00284",355,1.050882472,29.58095601,-37.5565297,175.4590694,29.58095601,34.58095601
"3072",2020-10-16 16:27:10,"002-0005-00284",1,1.768751486,27.24239476,-37.5565391,175.4590706,27.24239476,26.24239476
"3073",2020-10-16 16:39:45,"002-0005-00277",5,2.013252508,364.9913,-37.5534625,175.4591845,4.99130000000002,0.00869999999997617
"3074",2020-10-16 16:39:44,"002-0005-00277",4,0.669827288,367.5192322,-37.5534805,175.4591821,7.51923219999998,3.51923219999998
"3075",2020-10-16 16:39:42,"002-0005-00277",6,1.957077938,372.1351923,-37.5534925,175.4591808,12.1351923,6.13519230000003
"3076",2020-10-16 16:39:41,"002-0005-00277",5,1.154292178,368.46326,-37.5535099,175.4591775,8.46325999999999,3.46325999999999
"3077",2020-10-16 16:39:40,"002-0005-00277",3,1.159499995,362.159336,-37.5535202,175.4591759,2.159336,0.840664000000004
"3078",2020-10-16 16:39:39,"002-0005-00277",8,1.081225155,360.5092982,-37.5535306,175.459175,0.509298199999989,7.49070180000001
"3079",2020-10-16 16:39:38,"002-0005-00277",14,1.061390358,376.0863129,-37.5535403,175.4591742,16.0863129,2.0863129
"3080",2020-10-16 16:39:37,"002-0005-00277",17,1.456019825,379.4734836,-37.5535496,175.4591715,19.4734836,2.47348360000001
"3081",2020-10-16 16:39:36,"002-0005-00277",7,0.372194585,359.4534983,-37.553562,175.4591662,359.4534983,7.54650170000002
"3082",2020-10-16 16:39:34,"002-0005-00277",11,0.816735392,345.1138697,-37.5535686,175.4591648,345.1138697,25.8861303
"3083",2020-10-16 16:39:33,"002-0005-00277",5,0.762535775,364.1945603,-37.5535759,175.4591638,4.19456029999998,0.805439700000022
"3084",2020-10-16 16:39:32,"002-0005-00277",6,0.690523278,367.3145663,-37.5535827,175.4591627,7.31456630000002,1.31456630000002
"3085",2020-10-16 16:39:31,"002-0005-00277",9,0.826050507,369.7679311,-37.5535889,175.4591623,9.7679311,0.767931099999998
"3086",2020-10-16 16:39:30,"002-0005-00277",353,1.027885458,360.8229267,-37.5535961,175.45916,0.822926699999982,7.82292669999998
"3087",2020-10-16 16:39:29,"002-0005-00277",351,1.093937412,352.169197,-37.5536053,175.4591611,352.169197,1.169197
"3088",2020-10-16 16:39:28,"002-0005-00277",356,1.136727751,351.848449,-37.5536149,175.4591638,351.848449,4.15155099999998
"3089",2020-10-16 16:39:27,"002-0005-00277",354,1.026376636,348.1251632,-37.5536251,175.4591646,348.1251632,5.87483680000003
"3090",2020-10-16 16:39:26,"002-0005-00277",354,1.560225261,351.9457958,-37.5536343,175.4591655,351.9457958,2.05420420000002
"3091",2020-10-16 16:39:25,"002-0005-00277",4,0.714828979,372.5586798,-37.5536483,175.4591666,12.5586798,8.55867979999999
"3092",2020-10-16 16:39:23,"002-0005-00277",4,0.958559137,362.8391085,-37.553661,175.4591641,2.83910850000001,1.16089149999999
"3093",2020-10-16 16:39:22,"002-0005-00277",4,0.969139809,356.0623055,-37.5536696,175.4591634,356.0623055,7.93769450000002
"3094",2020-10-16 16:39:21,"002-0005-00277",356,0.990923466,350.7519581,-37.5536783,175.4591628,350.7519581,5.24804189999998
"3095",2020-10-16 16:39:20,"002-0005-00277",353,1.32655886,353.6691628,-37.5536872,175.4591633,353.6691628,0.669162799999981
